Order Date,SKU ID,Order Quantity
1/30/2023,1390BA,9.373051014
9/8/2022,1374CA,4.427901449
3/29/2023,1373BA,4.86412234
8/23/2022,1367CA,1.233063776
8/23/2022,1326AA,0.4731626372
1/8/2023,1325AA,7.022321978
11/8/2022,1321BA,0.7895420341
12/25/2022,1317BA,9.989185223
12/26/2022,1315BA,3.005383381
5/22/2023,1308BA,9.146127373
8/29/2022,1296CA,5.750568022
10/31/2022,1295CA,0.8752158195
1/3/2023,1283CA,0.8041847019
4/13/2023,1281BA,0.3778632182
12/13/2022,1244AA,1035.812073
11/3/2022,1206BA,72.17139657
12/7/2022,1196AA,5.741993558
9/7/2022,3271CA,0.8676814277
11/20/2022,3264CA,2.915461433
12/11/2022,3249CA,8.648554057
4/11/2023,3239AA,7.09107791
2/25/2023,3205AA,0.8264078927
4/28/2023,3180BA,8.650743811
2/3/2023,3178CA,0.3304219423
5/29/2023,3271CA,0.7584437404
12/31/2022,3264CA,7.292530963
1/8/2023,3249CA,1.374496226
8/29/2022,3239AA,5.773572478
3/21/2023,3205AA,0.9019315637
10/7/2022,3180BA,7.539238216
1/13/2023,3178CA,0.5930876184
12/16/2022,3126BA,4.295727887
10/8/2022,3098AA,6.151765969
5/16/2023,3075BA,18.15783492
5/14/2023,3038BA,1.748241886
9/9/2022,3016BA,0.5100753999
9/30/2022,3007CA,2.042796489
12/3/2022,3006CA,6.242544073
12/24/2022,2573CA,3.62260356
12/23/2022,2565CA,125.4273504
4/1/2023,2548CA,4.097788372
5/24/2023,2539AA,8.13431939
2/14/2023,2528CA,1590.725718
11/23/2022,2473CA,12757.33356
11/18/2022,2458CA,1195.752657
12/18/2022,2449CA,2.011587796
1/26/2023,2422BA,908.3038121
8/29/2022,2418CA,7228.954541
3/28/2023,2391CA,16450.56707
2/23/2023,2371CA,6151.860674
12/1/2022,2365AA,5.968363136
1/16/2023,2336BA,198.7299644
3/19/2023,2267CA,5.481376861
11/28/2022,2143AA,8.697721392
12/22/2022,2117BA,20.24929426
4/6/2023,2096AA,8.074825708
6/7/2023,1947CA,0.2078963945
12/14/2022,1902BA,7.785540301
10/7/2022,1876AA,0.04740253601
9/12/2022,1857AA,7.6996927
8/21/2022,1851CA,5.044609949
4/2/2023,1842BA,0.07645300435
1/10/2023,1830AA,8.444816177
1/4/2023,1827AA,3.473719763
2/25/2023,1826AA,1.349585744
3/18/2023,1819AA,1.222618537
5/30/2023,1811CA,9.083957968
3/13/2023,1801AA,11.53676809
9/8/2022,1798AA,6.51415956
9/20/2022,1767CA,6.642824583
11/20/2022,1766CA,9.888312798
5/2/2023,1764AA,4.466463256
12/1/2022,1745BA,3.199034508
6/9/2023,1741BA,4.38023302
9/10/2022,1712AA,4.188846244
12/9/2022,1698CA,9.914806525
8/20/2022,1688CA,2.05330229
4/2/2023,1681CA,30.39816227
8/28/2022,1678CA,0.9446606723
12/24/2022,1672AA,3.242573168
2/10/2023,1584BA,0.8257410002
10/27/2022,1582CA,0.25554428
12/29/2022,1571AA,4.594309578
3/10/2023,1488CA,9.453134655
6/10/2023,1468AA,4.754787489
3/17/2023,1434BA,7.417582819
10/24/2022,1420CA,2.348073209
11/12/2022,1403CA,0.542112829
11/20/2022,1390BA,6.288698202
12/27/2022,1374CA,1.492417243
3/5/2023,1373BA,7.941905971
1/17/2023,1367CA,1.293814854
10/29/2022,1326AA,8.526539286
2/15/2023,1325AA,3.624675055
9/14/2022,1321BA,4.955349899
12/14/2022,1317BA,9.638380406
9/15/2022,1315BA,9.64606359
10/7/2022,1308BA,6.198735468
6/6/2023,1296CA,9.381428252
11/28/2022,1295CA,0.7865891746
9/24/2022,1283CA,0.5508354918
11/2/2022,1281BA,0.8192580157
4/22/2023,1244AA,3482.924184
6/12/2023,1206BA,70.89969704
5/18/2023,1196AA,7.748926912
11/25/2022,3271CA,0.5529854417
2/14/2023,3264CA,3.46275411
4/13/2023,3249CA,2.048246502
4/19/2023,3239AA,4.256261779
4/21/2023,3205AA,0.04604721541
10/18/2022,3180BA,9.437467832
10/30/2022,3178CA,0.430311209
10/11/2022,3271CA,0.6999685215
4/12/2023,3264CA,1.996780296
6/3/2023,3249CA,2.556689883
1/25/2023,3239AA,8.767018076
4/20/2023,3205AA,0.003408841498
12/27/2022,3180BA,5.323903343
9/11/2022,3178CA,0.2283541738
5/10/2023,3126BA,7.91975148
3/13/2023,3098AA,10.19569967
5/6/2023,3075BA,7.684056519
3/14/2023,3038BA,1.429439616
11/10/2022,3016BA,2.160790971
12/14/2022,3007CA,1.85874279
11/28/2022,3006CA,3.455612948
9/28/2022,2573CA,50.66979628
5/25/2023,2565CA,79.00823251
12/31/2022,2548CA,0.827287838
9/14/2022,2539AA,3.697709076
3/2/2023,2528CA,876.6215124
6/2/2023,2473CA,8499.040182
4/8/2023,2458CA,4206.38034
9/26/2022,2449CA,7.525332859
6/9/2023,2422BA,47.68685794
5/5/2023,2418CA,10887.83376
4/23/2023,2391CA,19411.33631
10/24/2022,2371CA,10676.71989
6/10/2023,2365AA,7.232939993
1/13/2023,2336BA,220.3899696
3/6/2023,2267CA,6.981350373
2/4/2023,2143AA,3.523078112
3/23/2023,2117BA,32.53641893
3/25/2023,2096AA,0.6666476202
1/2/2023,1947CA,0.9250035316
9/5/2022,1902BA,8.183929644
3/3/2023,1876AA,0.746569463
3/4/2023,1857AA,0.2633460811
9/3/2022,1851CA,9.063180203
2/12/2023,1842BA,0.4539213669
5/20/2023,1830AA,6.513533738
1/30/2023,1827AA,3.223651925
12/18/2022,1826AA,9.401153266
9/25/2022,1819AA,0.2166294097
3/3/2023,1811CA,5.50944766
4/5/2023,1801AA,3.730061822
1/10/2023,1798AA,6.013606072
4/18/2023,1767CA,2.953661172
2/10/2023,1766CA,7.154323113
10/5/2022,1764AA,0.02990222941
12/23/2022,1745BA,4.052640097
9/5/2022,1741BA,1.504991784
1/11/2023,1712AA,9.434613983
3/21/2023,1698CA,2.054988083
1/24/2023,1688CA,6.327705583
9/15/2022,1681CA,33.97334738
9/7/2022,1678CA,1.564164902
4/6/2023,1672AA,4.849531958
8/26/2022,1584BA,1.507810678
1/27/2023,1582CA,0.9124493732
3/8/2023,1571AA,0.8333165452
4/28/2023,1488CA,0.4393928301
4/29/2023,1468AA,1.988782964
3/1/2023,1434BA,1.907574231
5/11/2023,1420CA,6.829843645
8/20/2022,1403CA,0.1764367241
9/4/2022,1390BA,4.413403904
4/26/2023,1374CA,0.3300783912
3/26/2023,1373BA,0.4685533164
6/8/2023,1367CA,0.0634429267
9/1/2022,1326AA,2.269132419
4/24/2023,1325AA,0.4775510141
4/6/2023,1321BA,3.286438459
2/1/2023,1317BA,7.736847852
12/27/2022,1315BA,4.272771457
11/10/2022,1308BA,0.5478904528
9/13/2022,1296CA,4.447626627
5/26/2023,1295CA,1.207577761
3/18/2023,1283CA,0.3191785072
8/21/2022,1281BA,0.2006219179
11/6/2022,1244AA,2053.487753
5/22/2023,1206BA,30.11022042
11/2/2022,1196AA,0.5817026265
5/25/2023,3271CA,0.2845562022
9/29/2022,3264CA,6.393767167
11/29/2022,3249CA,0.3469456127
5/24/2023,3239AA,5.392790549
4/27/2023,3205AA,0.5051601484
5/19/2023,3180BA,7.696879232
10/1/2022,3178CA,0.2301348336
1/6/2023,3271CA,0.7646840591
4/25/2023,3264CA,9.255699058
12/14/2022,3249CA,0.6735997862
10/14/2022,3239AA,3.815596366
9/26/2022,3205AA,0.727246785
8/27/2022,3180BA,1.429640641
2/21/2023,3178CA,1.166584299
2/14/2023,3126BA,4.54042479
9/7/2022,3098AA,8.920987767
6/12/2023,3075BA,6.242929415
8/28/2022,3038BA,1.63755768
2/11/2023,3016BA,0.8832124373
11/26/2022,3007CA,3.23356178
4/15/2023,3006CA,6.228147108
1/17/2023,2573CA,31.68819154
10/7/2022,2565CA,96.33224344
2/8/2023,2548CA,7.062262283
1/21/2023,2539AA,3.354247083
3/16/2023,2528CA,1952.843951
3/21/2023,2473CA,11069.21184
12/18/2022,2458CA,157.4629956
1/3/2023,2449CA,3.077026508
6/2/2023,2422BA,903.3747726
3/19/2023,2418CA,3782.295101
5/10/2023,2391CA,16572.81964
10/30/2022,2371CA,4294.860755
6/4/2023,2365AA,4.098206753
2/8/2023,2336BA,130.743101
9/25/2022,2267CA,0.774723766
4/8/2023,2143AA,1.872750419
10/30/2022,2117BA,2.721690012
12/7/2022,2096AA,0.6566017207
5/7/2023,1947CA,8.125868303
1/5/2023,1902BA,1.492564882
2/7/2023,1876AA,1.271643138
4/16/2023,1857AA,0.9872705117
2/27/2023,1851CA,7.80975686
6/4/2023,1842BA,1.255527217
12/18/2022,1830AA,1.050086965
11/2/2022,1827AA,1.748049854
9/2/2022,1826AA,8.062241611
10/3/2022,1819AA,3.988866266
2/18/2023,1811CA,5.55782241
4/25/2023,1801AA,9.739206306
1/25/2023,1798AA,5.61417823
11/17/2022,1767CA,4.051119056
12/9/2022,1766CA,5.969888786
9/11/2022,1764AA,2.966569304
2/12/2023,1745BA,2.998463019
5/24/2023,1741BA,3.407608689
4/24/2023,1712AA,6.143725762
2/18/2023,1698CA,8.976332164
10/17/2022,1688CA,9.440273262
11/25/2022,1681CA,8.133920855
11/2/2022,1678CA,4.958815398
4/29/2023,1672AA,8.946556474
10/25/2022,1584BA,1.341117167
5/7/2023,1582CA,1.899889887
6/1/2023,1571AA,5.164488987
9/21/2022,1488CA,4.810025569
4/7/2023,1468AA,7.983601464
11/27/2022,1434BA,3.136613535
4/9/2023,1420CA,4.245802839
8/23/2022,1403CA,1.740308922
10/11/2022,1390BA,1.484741918
9/5/2022,1374CA,3.369797285
2/16/2023,1373BA,6.388029882
1/5/2023,1367CA,0.4916114656
11/3/2022,1326AA,0.1942934846
1/19/2023,1325AA,3.684735592
11/8/2022,1321BA,3.693794664
5/21/2023,1317BA,0.3016583442
2/19/2023,1315BA,9.674227915
5/11/2023,1308BA,6.701308145
5/22/2023,1296CA,3.922839349
5/17/2023,1295CA,1.287902195
3/28/2023,1283CA,0.4563291377
11/30/2022,1281BA,1.185167753
2/6/2023,1244AA,2819.652187
11/24/2022,1206BA,6.526814718
8/24/2022,1196AA,6.847069365
10/15/2022,3271CA,1.438122282
8/21/2022,3264CA,5.933820155
1/11/2023,3249CA,5.529770191
3/17/2023,3239AA,6.044416797
1/31/2023,3205AA,0.2185322235
5/16/2023,3180BA,0.6235847839
11/19/2022,3178CA,1.175625976
2/22/2023,3271CA,0.6819697685
4/17/2023,3264CA,6.722119585
12/7/2022,3249CA,3.158779998
4/10/2023,3239AA,6.56420331
5/20/2023,3205AA,0.8576505582
2/15/2023,3180BA,9.785038972
4/21/2023,3178CA,0.3200024612
2/28/2023,3126BA,5.270967873
1/8/2023,3098AA,4.172708015
1/31/2023,3075BA,2.553284681
11/20/2022,3038BA,1.039562493
2/16/2023,3016BA,2.068916298
12/5/2022,3007CA,0.4673056871
3/9/2023,3006CA,3.832199764
9/16/2022,2573CA,12.61885834
8/22/2022,2565CA,23.64828249
9/22/2022,2548CA,5.619739337
1/6/2023,2539AA,8.281756069
1/10/2023,2528CA,1255.539875
1/13/2023,2473CA,6664.561347
4/11/2023,2458CA,2666.326895
3/3/2023,2449CA,1.550081176
5/13/2023,2422BA,492.9180855
1/26/2023,2418CA,5829.40686
1/19/2023,2391CA,4666.174415
11/1/2022,2371CA,4845.927918
9/17/2022,2365AA,1.257459457
12/25/2022,2336BA,300.9956874
3/20/2023,2267CA,2.849224849
3/1/2023,2143AA,2.404858358
10/29/2022,2117BA,14.63752683
5/8/2023,2096AA,2.945053178
5/2/2023,1947CA,9.438892621
1/16/2023,1902BA,5.679962995
1/26/2023,1876AA,0.3459133449
3/11/2023,1857AA,9.502883635
12/13/2022,1851CA,4.838749176
11/10/2022,1842BA,1.476459172
4/4/2023,1830AA,5.349096053
12/15/2022,1827AA,8.364480927
5/28/2023,1826AA,8.383503071
5/22/2023,1819AA,1.718041584
10/11/2022,1811CA,3.330038038
9/24/2022,1801AA,14.43135923
4/24/2023,1798AA,5.197120314
5/4/2023,1767CA,1.303746391
12/13/2022,1766CA,0.07656839361
10/20/2022,1764AA,0.2226601033
9/19/2022,1745BA,2.305667758
9/1/2022,1741BA,0.8285047287
1/16/2023,1712AA,4.181597721
2/3/2023,1698CA,4.240500627
4/16/2023,1688CA,0.7325305156
11/7/2022,1681CA,12.79404815
3/2/2023,1678CA,0.7879645918
12/20/2022,1672AA,0.26031406
6/3/2023,1584BA,1.100656137
5/29/2023,1582CA,0.9107005983
4/11/2023,1571AA,2.027260195
10/15/2022,1488CA,4.917190315
12/23/2022,1468AA,2.8575617
6/6/2023,1434BA,4.108435925
12/29/2022,1420CA,6.306420456
9/5/2022,1403CA,1.177404814
10/27/2022,1390BA,3.279952579
9/18/2022,1374CA,3.571408348
4/19/2023,1373BA,3.992196087
3/1/2023,1367CA,0.9276237832
12/13/2022,1326AA,9.369861336
5/2/2023,1325AA,7.250622585
5/12/2023,1321BA,5.718765197
2/23/2023,1317BA,6.543195756
1/27/2023,1315BA,7.134621115
11/23/2022,1308BA,3.515737226
10/20/2022,1296CA,8.98461222
4/14/2023,1295CA,0.6319503735
11/24/2022,1283CA,0.07851021039
5/12/2023,1281BA,1.200593286
9/21/2022,1244AA,694.2711668
4/15/2023,1206BA,100.7021362
1/26/2023,1196AA,2.533261479
4/11/2023,3271CA,1.226343274
5/13/2023,3264CA,1.716915325
3/29/2023,3249CA,6.189825402
10/19/2022,3239AA,8.70367587
11/13/2022,3205AA,0.5834301431
2/13/2023,3180BA,2.785065749
3/5/2023,3178CA,1.154794645
3/10/2023,3271CA,0.5112149053
5/29/2023,3264CA,3.510182808
9/14/2022,3249CA,0.8785558602
5/3/2023,3239AA,8.023014451
3/6/2023,3205AA,0.382585499
11/10/2022,3180BA,8.946588532
12/28/2022,3178CA,0.7633981215
2/15/2023,3126BA,0.8650339359
12/24/2022,3098AA,1.392331975
6/8/2023,3075BA,5.60010118
2/7/2023,3038BA,1.053771624
4/5/2023,3016BA,0.07350830905
9/29/2022,3007CA,1.512322651
2/18/2023,3006CA,7.545907612
12/7/2022,2573CA,45.67256084
11/14/2022,2565CA,20.86053451
8/27/2022,2548CA,4.17540535
11/2/2022,2539AA,0.4875438075
11/17/2022,2528CA,160.4880291
4/6/2023,2473CA,14265.72859
8/23/2022,2458CA,3007.170097
11/4/2022,2449CA,0.4508851904
3/28/2023,2422BA,1990.11915
4/25/2023,2418CA,14178.20325
11/11/2022,2391CA,17278.72608
12/18/2022,2371CA,6855.873534
9/27/2022,2365AA,4.30174282
1/10/2023,2336BA,38.1539463
1/4/2023,2267CA,8.682604485
8/19/2022,2143AA,7.34535256
1/3/2023,2117BA,28.03446153
9/21/2022,2096AA,0.4259577556
12/1/2022,1947CA,5.181954832
10/13/2022,1902BA,4.104347478
12/22/2022,1876AA,0.03307324315
5/24/2023,1857AA,9.055953534
2/23/2023,1851CA,1.238260235
3/13/2023,1842BA,1.646383338
4/15/2023,1830AA,1.839397715
1/30/2023,1827AA,0.4700483943
3/2/2023,1826AA,0.2693987006
9/26/2022,1819AA,4.921091438
2/22/2023,1811CA,9.644430944
12/16/2022,1801AA,1.780125823
5/4/2023,1798AA,3.020338312
2/27/2023,1767CA,0.669323644
3/6/2023,1766CA,5.75270215
4/20/2023,1764AA,2.137529304
8/23/2022,1745BA,4.789132844
3/3/2023,1741BA,2.54559048
10/9/2022,1712AA,7.736494764
9/17/2022,1698CA,8.407896795
5/14/2023,1688CA,7.694257857
9/21/2022,1681CA,14.25574529
4/13/2023,1678CA,1.963733359
3/18/2023,1672AA,6.32919189
8/30/2022,1584BA,0.495220289
5/23/2023,1582CA,1.999543384
1/21/2023,1571AA,2.86133394
9/5/2022,1488CA,2.651593283
10/11/2022,1468AA,2.751301204
9/7/2022,1434BA,5.518087184
11/17/2022,1420CA,2.867825722
8/30/2022,1403CA,1.695648562
3/9/2023,1390BA,0.1301950972
11/9/2022,1374CA,7.931500804
2/12/2023,1373BA,9.959487479
1/4/2023,1367CA,0.4553614663
9/10/2022,1326AA,8.61014758
6/7/2023,1325AA,3.276899207
2/10/2023,1321BA,6.871876204
9/5/2022,1317BA,3.41743232
5/12/2023,1315BA,3.339221013
6/3/2023,1308BA,3.25144253
3/23/2023,1296CA,2.690647093
1/10/2023,1295CA,1.041264566
4/10/2023,1283CA,0.895719674
10/12/2022,1281BA,1.077093939
9/16/2022,1244AA,5136.545034
4/20/2023,1206BA,48.00634395
1/3/2023,1196AA,7.901295316
4/16/2023,3271CA,0.8413675754
11/6/2022,3264CA,2.022972384
3/18/2023,3249CA,5.66693125
5/6/2023,3239AA,8.312934732
5/14/2023,3205AA,0.3629709855
5/12/2023,3180BA,4.706770447
9/20/2022,3178CA,0.1933325929
9/7/2022,3271CA,1.22039518
5/3/2023,3264CA,3.228972656
3/22/2023,3249CA,2.435422907
4/13/2023,3239AA,2.005372572
11/9/2022,3205AA,0.8523735105
3/28/2023,3180BA,7.876742094
4/10/2023,3178CA,1.002691662
3/10/2023,3126BA,0.3596757102
4/16/2023,3098AA,6.155563751
2/3/2023,3075BA,21.42201232
4/2/2023,3038BA,0.1793523933
11/1/2022,3016BA,0.9673461976
4/26/2023,3007CA,1.906708291
11/28/2022,3006CA,3.831460646
3/1/2023,2573CA,9.674010922
4/21/2023,2565CA,174.2250212
9/4/2022,2548CA,4.819793762
2/25/2023,2539AA,2.422295094
4/18/2023,2528CA,1613.347833
5/21/2023,2473CA,1851.744021
8/31/2022,2458CA,3866.633522
12/17/2022,2449CA,3.694962098
10/19/2022,2422BA,1933.288485
9/4/2022,2418CA,8709.127543
4/13/2023,2391CA,611.0969213
11/9/2022,2371CA,7758.87719
11/2/2022,2365AA,7.317230581
11/29/2022,2336BA,82.32496946
8/28/2022,2267CA,2.478623596
6/11/2023,2143AA,1.870445594
5/4/2023,2117BA,61.76579736
1/15/2023,2096AA,3.203720477
11/22/2022,1947CA,1.01759689
4/29/2023,1902BA,9.575100481
1/27/2023,1876AA,0.6365196635
3/25/2023,1857AA,1.799581583
2/3/2023,1851CA,7.506715965
10/3/2022,1842BA,0.3855614738
9/18/2022,1830AA,8.5706399
3/22/2023,1827AA,1.114475171
12/31/2022,1826AA,9.903861409
11/21/2022,1819AA,4.392543995
11/28/2022,1811CA,2.507721279
3/29/2023,1801AA,2.873485377
6/2/2023,1798AA,1.902971397
5/1/2023,1767CA,8.562652806
8/18/2022,1766CA,3.393747805
5/12/2023,1764AA,6.686126479
2/2/2023,1745BA,2.068674211
9/23/2022,1741BA,3.378280728
9/20/2022,1712AA,0.3690409791
5/19/2023,1698CA,5.368752346
3/24/2023,1688CA,6.196025798
3/6/2023,1681CA,37.23651057
4/6/2023,1678CA,9.971355838
11/1/2022,1672AA,3.473887014
11/11/2022,1584BA,0.8242375547
5/24/2023,1582CA,1.645659482
11/24/2022,1571AA,2.251276328
2/2/2023,1488CA,1.259823189
4/28/2023,1468AA,0.6928049373
1/1/2023,1434BA,2.624918017
9/23/2022,1420CA,0.04453961269
2/18/2023,1403CA,0.2870588733
11/20/2022,1390BA,4.305864439
5/30/2023,1374CA,5.129530038
4/13/2023,1373BA,9.788245911
2/24/2023,1367CA,0.2623699501
9/23/2022,1326AA,2.208914053
2/2/2023,1325AA,4.379589735
8/31/2022,1321BA,9.462805474
12/13/2022,1317BA,3.650627494
1/15/2023,1315BA,6.166347069
12/2/2022,1308BA,6.102863811
6/3/2023,1296CA,9.54795479
5/24/2023,1295CA,0.4072622463
5/3/2023,1283CA,0.06355668759
11/20/2022,1281BA,0.5026919266
2/10/2023,1244AA,1575.388325
5/14/2023,1206BA,22.17268446
8/23/2022,1196AA,1.626083764
1/12/2023,3271CA,0.608454121
12/28/2022,3264CA,3.221885703
2/27/2023,3249CA,5.276666882
2/18/2023,3239AA,9.262178428
12/24/2022,3205AA,0.1526986962
10/9/2022,3180BA,6.478518644
10/2/2022,3178CA,0.6286988864
2/27/2023,3271CA,0.8534951732
1/11/2023,3264CA,4.395863456
9/29/2022,3249CA,2.883736133
8/29/2022,3239AA,0.9658935092
2/28/2023,3205AA,0.546467823
5/17/2023,3180BA,8.579232215
10/22/2022,3178CA,0.212710328
4/21/2023,3126BA,9.796543387
10/13/2022,3098AA,4.273051643
10/12/2022,3075BA,17.0390815
8/27/2022,3038BA,1.220681709
2/28/2023,3016BA,1.007053638
12/8/2022,3007CA,1.698316253
6/3/2023,3006CA,9.31172181
1/11/2023,2573CA,0.122576247
10/4/2022,2565CA,173.2049053
5/18/2023,2548CA,6.595464236
9/6/2022,2539AA,0.8915407835
12/10/2022,2528CA,115.1940102
2/25/2023,2473CA,14049.64632
11/25/2022,2458CA,1454.046808
5/28/2023,2449CA,3.328075298
1/2/2023,2422BA,1986.690311
10/3/2022,2418CA,9150.104425
10/16/2022,2391CA,10550.1507
5/27/2023,2371CA,2457.868859
12/24/2022,2365AA,5.126372452
10/15/2022,2336BA,169.6801127
4/15/2023,2267CA,2.798846129
5/30/2023,2143AA,0.04068772582
3/4/2023,2117BA,54.60173367
12/23/2022,2096AA,6.792599397
5/6/2023,1947CA,9.753321258
3/6/2023,1902BA,9.992869258
12/1/2022,1876AA,1.267915522
10/15/2022,1857AA,5.711192269
3/16/2023,1851CA,2.152163112
10/4/2022,1842BA,0.3047151239
11/7/2022,1830AA,7.527739709
4/11/2023,1827AA,8.77893245
8/26/2022,1826AA,0.7391738507
9/8/2022,1819AA,0.2499989628
9/6/2022,1811CA,2.611423039
8/25/2022,1801AA,14.70289578
2/18/2023,1798AA,3.820613209
10/28/2022,1767CA,0.2458764485
4/4/2023,1766CA,8.52003693
5/24/2023,1764AA,5.55528207
3/1/2023,1745BA,0.3688778915
9/18/2022,1741BA,2.65511859
9/17/2022,1712AA,9.400775754
10/2/2022,1698CA,8.492480233
2/8/2023,1688CA,3.461504004
2/28/2023,1681CA,18.97510843
4/20/2023,1678CA,9.681831306
4/30/2023,1672AA,4.958539443
5/23/2023,1584BA,0.9329874993
10/30/2022,1582CA,2.42840892
4/25/2023,1571AA,4.074722806
4/20/2023,1488CA,7.844937769
12/6/2022,1468AA,5.939147677
10/29/2022,1434BA,9.330186842
2/4/2023,1420CA,9.476602821
3/25/2023,1403CA,2.134928233
9/7/2022,1390BA,9.672798725
11/29/2022,1374CA,9.249460169
12/23/2022,1373BA,9.895165896
3/23/2023,1367CA,0.6356581742
4/22/2023,1326AA,9.701413951
1/18/2023,1325AA,7.548901505
9/21/2022,1321BA,7.863570046
1/18/2023,1317BA,4.963702649
2/5/2023,1315BA,0.6653905667
1/23/2023,1308BA,1.32543475
12/16/2022,1296CA,8.564329648
2/27/2023,1295CA,0.7540715819
3/27/2023,1283CA,0.808662118
1/3/2023,1281BA,0.7441543492
2/11/2023,1244AA,4349.045463
12/4/2022,1206BA,86.56051352
6/10/2023,1196AA,0.169955107
12/3/2022,3271CA,0.052485515
8/25/2022,3264CA,0.2227184787
1/23/2023,3249CA,9.163334379
4/30/2023,3239AA,6.086312473
1/18/2023,3205AA,0.9330597738
5/28/2023,3180BA,0.3524358725
1/30/2023,3178CA,0.4176842587
5/11/2023,3271CA,0.2998727769
2/11/2023,3264CA,0.6228276955
11/26/2022,3249CA,3.024368336
5/8/2023,3239AA,7.942074754
3/5/2023,3205AA,0.4417881224
3/26/2023,3180BA,1.595208046
9/21/2022,3178CA,0.2500003722
11/2/2022,3126BA,1.475217571
2/15/2023,3098AA,6.937744025
10/5/2022,3075BA,20.99852054
10/5/2022,3038BA,0.5968366496
4/14/2023,3016BA,2.093540356
5/5/2023,3007CA,2.318022819
5/15/2023,3006CA,0.3682545843
5/27/2023,2573CA,42.29339734
2/19/2023,2565CA,83.33801923
5/4/2023,2548CA,5.733811781
3/23/2023,2539AA,9.624186024
1/12/2023,2528CA,1408.382849
10/4/2022,2473CA,2119.345752
11/11/2022,2458CA,1067.568452
4/7/2023,2449CA,3.354089394
2/15/2023,2422BA,58.8314925
11/9/2022,2418CA,8106.878003
2/15/2023,2391CA,27658.53087
11/29/2022,2371CA,10256.6123
3/13/2023,2365AA,9.565131131
2/28/2023,2336BA,124.681035
2/20/2023,2267CA,1.639427921
2/10/2023,2143AA,0.5522439182
12/20/2022,2117BA,20.4285022
11/9/2022,2096AA,6.465517101
3/13/2023,1947CA,1.093469824
2/24/2023,1902BA,8.426114045
9/1/2022,1876AA,0.6579073955
11/5/2022,1857AA,5.063697143
12/13/2022,1851CA,5.1542078
5/24/2023,1842BA,1.56649466
5/26/2023,1830AA,1.681989227
4/22/2023,1827AA,3.291100645
3/29/2023,1826AA,7.836886423
3/17/2023,1819AA,9.328500648
11/7/2022,1811CA,6.395220767
11/2/2022,1801AA,8.507467024
10/8/2022,1798AA,6.087253396
2/25/2023,1767CA,9.119433131
9/10/2022,1766CA,7.730513807
3/23/2023,1764AA,1.528094449
10/17/2022,1745BA,0.06309846596
4/18/2023,1741BA,3.484833355
2/3/2023,1712AA,6.683089227
3/19/2023,1698CA,5.726492352
11/18/2022,1688CA,1.596667236
9/14/2022,1681CA,32.50339197
11/25/2022,1678CA,8.525981933
9/10/2022,1672AA,5.767040545
2/26/2023,1584BA,0.2914143171
2/18/2023,1582CA,0.6473728567
6/13/2023,1571AA,3.690400463
8/28/2022,1488CA,4.290852881
4/20/2023,1468AA,3.502462505
4/28/2023,1434BA,8.902484413
4/12/2023,1420CA,5.870254479
4/17/2023,1403CA,0.3734685376
12/29/2022,1390BA,3.196942427
10/14/2022,1374CA,7.41181134
10/7/2022,1373BA,4.915588949
2/12/2023,1367CA,0.3683855439
8/26/2022,1326AA,9.188593899
1/7/2023,1325AA,4.836623032
11/6/2022,1321BA,5.980287523
1/28/2023,1317BA,1.060110768
3/23/2023,1315BA,1.343523663
6/6/2023,1308BA,7.741592993
2/22/2023,1296CA,3.510565297
11/25/2022,1295CA,1.071562244
3/17/2023,1283CA,0.2955967585
5/25/2023,1281BA,1.273950322
9/23/2022,1244AA,1615.486428
3/8/2023,1206BA,102.2881105
1/27/2023,1196AA,9.538778196
5/3/2023,3271CA,1.02046848
11/1/2022,3264CA,1.001335778
11/20/2022,3249CA,5.091375444
3/3/2023,3239AA,4.059495004
4/22/2023,3205AA,0.9199833706
3/21/2023,3180BA,1.523807821
3/1/2023,3178CA,0.4517760889
1/17/2023,3271CA,1.28323131
9/12/2022,3264CA,0.441148439
5/28/2023,3249CA,9.148592406
4/8/2023,3239AA,6.007003981
3/10/2023,3205AA,0.2079179005
9/20/2022,3180BA,6.760554854
1/23/2023,3178CA,0.683109609
11/23/2022,3126BA,3.168338116
1/20/2023,3098AA,3.239100514
5/16/2023,3075BA,4.74825701
3/10/2023,3038BA,1.36947541
9/22/2022,3016BA,1.69805569
12/19/2022,3007CA,1.962720816
3/22/2023,3006CA,0.9402412296
3/22/2023,2573CA,32.81145075
8/28/2022,2565CA,130.1012548
12/20/2022,2548CA,1.67881724
12/19/2022,2539AA,3.309971317
12/27/2022,2528CA,1412.770601
6/4/2023,2473CA,228.7739586
3/23/2023,2458CA,1334.015439
6/11/2023,2449CA,7.002293098
11/15/2022,2422BA,15.6322405
10/26/2022,2418CA,4307.059239
1/22/2023,2391CA,29724.23431
11/11/2022,2371CA,11037.06354
3/30/2023,2365AA,8.751953352
9/7/2022,2336BA,291.2963233
5/8/2023,2267CA,5.421768805
12/23/2022,2143AA,9.926112952
9/1/2022,2117BA,5.562841675
10/6/2022,2096AA,7.78252952
5/10/2023,1947CA,8.528898575
12/20/2022,1902BA,0.0245326996
3/17/2023,1876AA,0.6547072782
8/23/2022,1857AA,2.315539918
10/15/2022,1851CA,7.178519541
9/15/2022,1842BA,0.8997758348
10/29/2022,1830AA,7.125983522
9/27/2022,1827AA,6.36493587
